id,store_id,display_name,store,latitude,longitude,address,city,state,zip,icon
5425,2318,"Indiana Supercenter",walmart,40.603414,-79.194569,"3100 Oakland Ave",Indiana,PA,15701,walmart-icon.png
5426,5356,"Blairsville Supercenter",walmart,40.442519,-79.226641,"300 Resort Plaza Dr",Blairsville,PA,15717,walmart-icon.png
5427,1707,"East Liverpool Supercenter",walmart,40.6641378,-80.5863982,"16280 Dresden Ave","East Liverpool",OH,43920,walmart-icon.png
5428,2287,"New Castle Supercenter",walmart,41.008938,-80.3945,"2501 W State St","New Castle",PA,16101,walmart-icon.png
5429,1948,"Weirton Supercenter",walmart,40.390234,-80.549497,"400 Three Springs Dr",Weirton,WV,26062,walmart-icon.png
5430,2611,"Mount Pleasant Supercenter",walmart,40.127905,-79.544724,"2100 Summit Ridge Plz","Mount Pleasant",PA,15666,walmart-icon.png
5431,2008,"Grove City Store",walmart,41.168113,-80.114575,"1566 W Main Street Ext","Grove City",PA,16127,walmart-icon.png
5432,4501,"West Brownsville Supercenter",walmart,40.0262886,-79.8989883,"134 Daniel Kendall Dr","West Brownsville",PA,15417,walmart-icon.png
5433,2193,"Steubenville Supercenter",walmart,40.3654533,-80.6694045,"100 Mall Dr",Steubenville,OH,43952,walmart-icon.png
5434,5379,"Connellsville Supercenter",walmart,40.0042345,-79.6076153,"1450 Morrell Ave",Connellsville,PA,15425,walmart-icon.png
5435,2540,"Clarion Supercenter",walmart,41.188708,-79.396144,"63 Perkins Rd",Clarion,PA,16214,walmart-icon.png
5436,2211,"Poland Supercenter",walmart,41.028956,-80.6307379,"1300 Doral Dr",Poland,OH,44514,walmart-icon.png
5437,2019,"Uniontown Supercenter",walmart,39.91435,-79.756686,"355 Walmart Dr",Uniontown,PA,15401,walmart-icon.png
5438,2597,"Cranberry Supercenter",walmart,41.348945,-79.718049,"10 Kimberly Ln",Cranberry,PA,16319,walmart-icon.png
5439,2664,"Punxsutawney Supercenter",walmart,40.927754,-78.980652,"21920 Route #119",Punxsutawney,PA,15767,walmart-icon.png
5440,1568,"Hermitage Supercenter",walmart,41.249775,-80.452895,"1275 N Hermitage Rd",Hermitage,PA,16148,walmart-icon.png
5441,2910,"Salem Supercenter",walmart,40.899615,-80.817636,"2875 E State St",Salem,OH,44460,walmart-icon.png
5442,5446,"Waynesburg Supercenter",walmart,39.8939064,-80.126499,"405 Murtha Dr",Waynesburg,PA,15370,walmart-icon.png
5443,3860,"Youngstown Supercenter",walmart,41.147472,-80.661758,"200 Goldie Rd",Youngstown,OH,44505,walmart-icon.png
5444,5088,"Triadelphia Supercenter",walmart,40.058354,-80.605164,"450 Stewart Ln",Triadelphia,WV,26059,walmart-icon.png
5445,2063,"Austintown Supercenter",walmart,41.097454,-80.774023,"6001 Mahoning Ave",Austintown,OH,44515,walmart-icon.png
5446,1765,"Somerset Supercenter",walmart,40.0520521,-79.0706838,"2028 N Center Ave",Somerset,PA,15501,walmart-icon.png
5447,2674,"Greenville Supercenter",walmart,41.415526,-80.358976,"45 Williamson Rd",Greenville,PA,16125,walmart-icon.png
5448,1935,"Johnstown Supercenter",walmart,40.276623,-78.845863,"150 Town Centre Dr",Johnstown,PA,15904,walmart-icon.png
5450,2663,"Ebensburg Supercenter",walmart,40.475399,-78.750382,"300 Walmart Dr",Ebensburg,PA,15931,walmart-icon.png
5451,2197,"Cortland Supercenter",walmart,41.274268,-80.771923,"2016 Millennium Blvd",Cortland,OH,44410,walmart-icon.png
5453,2199,"Saint Clairsville Supercenter",walmart,40.075712,-80.875137,"50739 Valley Plaza Dr","Saint Clairsville",OH,43950,walmart-icon.png
5455,2852,"Moundsville Supercenter",walmart,39.926686,-80.74758,"10 Walmart Dr",Moundsville,WV,26041,walmart-icon.png
5525,3215,"Morgantown Supercenter",walmart,39.6458746,-79.9985471,"5605 University Town Center Drive",Morgantown,WV,26501,walmart-icon.png
5529,2083,"Morgantown Supercenter",walmart,39.578766,-79.959297,"75 Retail Circle",Morgantown,WV,26508,walmart-icon.png
5534,4372,"Kingwood Supercenter",walmart,39.486923,-79.733622,"100 Walmart Dr",Kingwood,WV,26537,walmart-icon.png
5542,1714,"Fairmont Supercenter",walmart,39.424718,-80.190933,"32 Tygart Mall Loop",Fairmont,WV,26554,walmart-icon.png
5543,2894,"Oakland Supercenter",walmart,39.422278,-79.391102,"13164 Garrett Hwy",Oakland,MD,21550,walmart-icon.png
5544,2833,"Grafton Supercenter",walmart,39.358593,-79.996556,"#1 Wal-mart Lane",Grafton,WV,26354,walmart-icon.png
5547,2027,"Lavale Supercenter",walmart,39.624903,-78.835052,"12500 Country Club Mall Rd",Lavale,MD,21502,walmart-icon.png
5548,2684,"New Martinsville Supercenter",walmart,39.656581,-80.859604,"1142 S Bridge St","New Martinsville",WV,26155,walmart-icon.png
5550,1544,"Clarksburg Supercenter",walmart,39.263381,-80.285584,"550 Emily Dr",Clarksburg,WV,26301,walmart-icon.png
5551,2474,"Keyser Supercenter",walmart,39.4013763,-79.0114629,"R.r. #4 Box 82",Keyser,WV,26726,walmart-icon.png
5648,2541,"Alliance Supercenter",walmart,40.900025,-81.160834,"2700 W State St",Alliance,OH,44601,walmart-icon.png
5652,5285,"Canton Supercenter",walmart,40.8339887,-81.3291634,"3200 Atlantic Blvd Ne",Canton,OH,44705,walmart-icon.png
6041,2115,"New Philadelphia Supercenter",walmart,40.4959421,-81.470256,"231 Bluebell Dr Sw","New Philadelphia",OH,44663,walmart-icon.png
6043,5410,"Canton Supercenter",walmart,40.7940473,-81.4220487,"4004 Tuscarawas St W",Canton,OH,44708,walmart-icon.png
6048,2361,"North Canton Store",walmart,40.870859,-81.433352,"4572 Mega St Nw","North Canton",OH,44720,walmart-icon.png
6051,2914,"Massillon Supercenter",walmart,40.765473,-81.522918,"1 Massillon Marketplace Dr Sw",Massillon,OH,44646,walmart-icon.png
6100,1769,"Du Bois Supercenter",walmart,41.1281024,-78.7374441,"20 Industrial Dr","Du Bois",PA,15801,walmart-icon.png
7251,4348,"Duncansville Supercenter",walmart,40.370349,-78.432848,"200 Commerce Dr",Duncansville,PA,16635,walmart-icon.png
7302,1656,"Meadville Supercenter",walmart,41.6222542,-80.2138609,"16086 Conneaut Lake Rd",Meadville,PA,16335,walmart-icon.png
8153,2517,"Santa Ana Supercenter",walmart,33.737285,-117.915302,"3600 W Mcfadden Ave","Santa Ana",CA,92704,walmart-icon.png
8154,2495,"Westminster Store",walmart,33.767668,-117.993504,"13331 Beach Blvd",Westminster,CA,92683,walmart-icon.png
8155,4134,"Stanton Neighborhood Market",walmart,33.7749668,-117.9911038,"12840 Beach Blvd",Stanton,CA,90680,walmart-icon.png
8156,4171,"Garden Grove Supercenter",walmart,33.790787,-117.964352,"11822 Gilbert St","Garden Grove",CA,92841,walmart-icon.png
8157,2636,"Huntington Beach Store",walmart,33.700181,-117.985512,"8230 Talbert Ave","Huntington Beach",CA,92646,walmart-icon.png
8158,5639,"Anaheim Neighborhood Market",walmart,33.800975,-117.94235,"10912 Katella Ave",Anaheim,CA,92804,walmart-icon.png
8159,5640,"Anaheim Neighborhood Market",walmart,33.819473,-117.908042,"1120 S Anaheim Blvd",Anaheim,CA,92805,walmart-icon.png
8160,5601,"Huntington Beach Neighborhood Market",walmart,33.6555402,-117.9870451,"21132 Beach Blvd","Huntington Beach",CA,92648,walmart-icon.png
8161,2242,"Anaheim Supercenter",walmart,33.8363,-117.938,"440 N Euclid St",Anaheim,CA,92801,walmart-icon.png
8162,3101,"Anaheim Neighborhood Market",walmart,33.833236,-117.995057,"121 N Beach Blvd",Anaheim,CA,92801,walmart-icon.png
8163,5032,"Buena Park Store",walmart,33.84467,-117.986649,"8450 La Palma Ave","Buena Park",CA,90620,walmart-icon.png
8164,5644,"Irvine Supercenter",walmart,33.698789,-117.835671,"16555 Von Karman Ave, Ste A",Irvine,CA,92606,walmart-icon.png
8165,5930,"Anaheim Supercenter",walmart,33.857602,-117.918796,"88 E Orangethorpe Ave",Anaheim,CA,92801,walmart-icon.png
8166,3099,"La Palma Neighborhood Market",walmart,33.845619,-118.038726,"5420 Lapalma Ave","La Palma",CA,90623,walmart-icon.png
8167,2546,"Orange Store",walmart,33.8280351,-117.8385642,"2300 N Tustin St",Orange,CA,92865,walmart-icon.png
8168,3477,"Long Beach Supercenter",walmart,33.829326,-118.090624,"7250 Carson Blvd","Long Beach",CA,90808,walmart-icon.png
8169,2082,"Cerritos Supercenter",walmart,33.872491,-118.061727,"12701 Towne Center Dr",Cerritos,CA,90703,walmart-icon.png
8170,3248,"La Habra Supercenter",walmart,33.914719,-117.966157,"1340 S Beach Blvd","La Habra",CA,90631,walmart-icon.png
8171,5641,"La Habra Supercenter",walmart,33.916159,-117.934851,"1000 E Imperial Hwy","La Habra",CA,90631,walmart-icon.png
8172,5661,"La Mirada Neighborhood Market",walmart,33.918651,-118.013542,"14865 Telegraph Road","La Mirada",CA,90638,walmart-icon.png
8173,2523,"Brea Store",walmart,33.9135102,-117.8653504,"2595 E Imperial Hwy",Brea,CA,92821,walmart-icon.png
8174,2609,"Lakewood Supercenter",walmart,33.830338,-118.15857,"2770 Carson St",Lakewood,CA,90712,walmart-icon.png
8175,4101,"Long Beach Supercenter",walmart,33.86142,-118.147723,"3705 E South St","Long Beach",CA,90805,walmart-icon.png
8176,5687,"Irvine Supercenter",walmart,33.6569282,-117.7417489,"71 Technology Dr",Irvine,CA,92618,walmart-icon.png
8177,5164,"Norwalk Store",walmart,33.9183185,-118.0828631,"11729 Imperial Hwy",Norwalk,CA,90650,walmart-icon.png
8178,2948,"Santa Fe Springs Supercenter",walmart,33.940766,-118.049799,"13310 Telegraph Rd","Santa Fe Springs",CA,90670,walmart-icon.png
8179,2110,"Paramount Supercenter",walmart,33.902464,-118.14535,"14501 Lakewood Blvd",Paramount,CA,90723,walmart-icon.png
8180,4132,"Downey Supercenter",walmart,33.924644,-118.129015,"9001 Apollo Way",Downey,CA,90242,walmart-icon.png
8181,5603,"Downey Neighborhood Market",walmart,33.928185,-118.147756,"12270 Paramount Blvd",Downey,CA,90242,walmart-icon.png
8182,2218,"Foothill Ranch Supercenter",walmart,33.679795,-117.671317,"26502 Towne Centre Dr","Foothill Ranch",CA,92610,walmart-icon.png
8183,2251,"City Of Industry Supercenter",walmart,33.998396,-117.932358,"17150 Gale Ave","City Of Industry",CA,91745,walmart-icon.png
8184,5807,"Compton Supercenter",walmart,33.910022,-118.208176,"2100 N Long Beach Blvd",Compton,CA,90221,walmart-icon.png
8185,2206,"Laguna Niguel Store",walmart,33.563536,-117.713072,"27470 Alicia Pkwy","Laguna Niguel",CA,92677,walmart-icon.png
8186,2886,"Pico Rivera Supercenter",walmart,33.985005,-118.105078,"8500 Washington Blvd","Pico Rivera",CA,90660,walmart-icon.png
8187,5602,"Carson Neighborhood Market",walmart,33.8483863,-118.2634793,"20226 Avalon Blvd.",Carson,CA,90746,walmart-icon.png
8188,4762,"Diamond Bar Neighborhood Market",walmart,34.001124,-117.809269,"1180 South Diamond Bar Blvd.","Diamond Bar",CA,91765,walmart-icon.png
8189,3180,"South Gate Supercenter",walmart,33.954813,-118.187613,"4651 Firestone Blvd","South Gate",CA,90280,walmart-icon.png
8190,3133,"La Puente Neighborhood Market",walmart,34.0471887,-117.9497913,"1425 N Hacienda Blvd","La Puente",CA,91744,walmart-icon.png
8191,5072,"Torrance Store",walmart,33.856992,-118.300251,"19503 Normandie Ave",Torrance,CA,90501,walmart-icon.png
8192,5600,"Rancho Santa Margarita Neighborhood Market",walmart,33.640786,-117.601392,"30491 Avenida De Las Flores","Rancho Santa Margarita",CA,92688,walmart-icon.png
8193,3464,"Chino Supercenter",walmart,33.995325,-117.719321,"3943 Grand Ave",Chino,CA,91710,walmart-icon.png
8194,5154,"Rosemead Supercenter",walmart,34.050394,-118.085476,"1827 Walnut Grove Ave",Rosemead,CA,91770,walmart-icon.png
8195,2487,"Corona Neighborhood Market",walmart,33.87734,-117.596143,"1560 West Sixth Street",Corona,CA,92882,walmart-icon.png
8196,3522,"Baldwin Park Supercenter",walmart,34.071943,-117.963494,"3250 Big Dalton Ave","Baldwin Park",CA,91706,walmart-icon.png
8197,2288,"Pomona Store",walmart,34.029257,-117.757758,"80 Rio Rancho Rd",Pomona,CA,91766,walmart-icon.png
8198,5954,"West Covina Supercenter",walmart,34.073315,-117.886899,"2753 E. Eastland Center Dr, Ste 5555","West Covina",CA,91791,walmart-icon.png
8199,5874,"Torrance Store",walmart,33.827786,-118.353381,"22015 Hawthorne Blvd",Torrance,CA,90503,walmart-icon.png
8200,2226,"Torrance Neighborhood Market",walmart,33.855292,-118.352273,"19340 Hawthorne Blvd",Torrance,CA,90503,walmart-icon.png
8201,2842,"Corona Supercenter",walmart,33.846009,-117.541261,"1290 E Ontario Ave",Corona,CA,92881,walmart-icon.png
8202,2292,"Covina Supercenter",walmart,34.102622,-117.909601,"1275 N Azusa Ave",Covina,CA,91722,walmart-icon.png
9023,2825,"Old Bridge Store",walmart,40.447889,-74.30088,"1126 Us Highway 9","Old Bridge",NJ,08857,walmart-icon.png
9031,4153,"Old Bridge Supercenter",walmart,40.373738,-74.319214,"2825 Highway Route 18","Old Bridge",NJ,08857,walmart-icon.png
9037,5142,"Neptune Supercenter",walmart,40.225071,-74.085199,"3575 State Route 66",Neptune,NJ,07753,walmart-icon.png
9038,3236,"Freehold Supercenter",walmart,40.243675,-74.293439,"326 W Main St",Freehold,NJ,07728,walmart-icon.png
9044,2195,"Howell Supercenter",walmart,40.131079,-74.226408,"4900 U.s. Hwy #9",Howell,NJ,07731,walmart-icon.png
9045,3266,"East Windsor Store",walmart,40.253991,-74.55326,"839 Us Highway 130","East Windsor",NJ,08520,walmart-icon.png
9050,1977,"Brick Supercenter",walmart,40.072671,-74.124801,"1872 Route 88",Brick,NJ,08724,walmart-icon.png
9052,2171,"Princeton Store",walmart,40.303211,-74.676952,"101 Nassau Park Blvd",Princeton,NJ,08540,walmart-icon.png
9056,2518,"Hamilton Store",walmart,40.194754,-74.634226,"700 Marketplace Blvd",Hamilton,NJ,08691,walmart-icon.png
9057,5012,"Hamilton Supercenter",walmart,40.234176,-74.714854,"1750 Nottingham Way",Hamilton,NJ,08619,walmart-icon.png
9151,2818,"Hammond Supercenter",walmart,41.569186,-87.482627,"7850 Cabela Dr",Hammond,IN,46324,walmart-icon.png
9161,1576,"Schererville Store",walmart,41.492642,-87.467399,"1555 Us Highway 41",Schererville,IN,46375,walmart-icon.png
9170,2817,"Lansing Supercenter",walmart,41.574788,-87.555088,"17625 Torrence Ave",Lansing,IL,60438,walmart-icon.png
9178,5404,"Homewood Supercenter",walmart,41.540572,-87.633528,"17550 South Halsted Street",Homewood,IL,60430,walmart-icon.png
9184,4049,"Olympia Fields Supercenter",walmart,41.507494,-87.677404,"21000 Western Ave","Olympia Fields",IL,60461,walmart-icon.png
9191,5486,"Country Club Hills Supercenter",walmart,41.583497,-87.716127,"4005 167th St","Country Club Hills",IL,60478,walmart-icon.png
9198,4631,"Hammond Supercenter",walmart,41.692659,-87.519668,"1100 5th Ave",Hammond,IN,46320,walmart-icon.png
9203,1618,"Merrillville Supercenter",walmart,41.473884,-87.300113,"2936 E 79th Ave",Merrillville,IN,46410,walmart-icon.png
9210,5965,"Chicago Supercenter",walmart,41.696631,-87.599021,"10900 S. Doty Avenue",Chicago,IL,60628,walmart-icon.png
9214,1497,"Richton Park Supercenter",walmart,41.48198,-87.750568,"22401 Central Avenue","Richton Park",IL,60471,walmart-icon.png
9221,3601,"Crestwood Supercenter",walmart,41.648217,-87.734201,"4700 135th St",Crestwood,IL,60445,walmart-icon.png
9227,5781,"Chicago Supercenter",walmart,41.7402659,-87.632945,"8331 S Stewart Ave",Chicago,IL,60620,walmart-icon.png
9232,5485,"Evergreen Park Supercenter",walmart,41.7218,-87.6862,"2500 W 95th St","Evergreen Park",IL,60805,walmart-icon.png
9238,2544,"Portage Supercenter",walmart,41.547802,-87.178959,"6087 Us Highway 6",Portage,IN,46368,walmart-icon.png
9246,3110,"Chicago Neighborhood Market",walmart,41.7563217,-87.6628973,"7535 S. Ashland Ave.",Chicago,IL,60620,walmart-icon.png
9258,1556,"Orland Hills Supercenter",walmart,41.59913,-87.842939,"9265 159th St","Orland Hills",IL,60487,walmart-icon.png
9266,1779,"Bridgeview Store",walmart,41.706569,-87.800466,"10260 S Harlem Ave",Bridgeview,IL,60455,walmart-icon.png
9273,3166,"Chicago Neighborhood Market",walmart,41.808846,-87.606801,"4720 S. Cottage Grove Avenue",Chicago,IL,60653,walmart-icon.png
9280,1938,"Bedford Park Supercenter",walmart,41.765639,-87.745478,"7050 S Cicero Ave","Bedford Park",IL,60638,walmart-icon.png
9287,4529,"New Lenox Supercenter",walmart,41.5147816,-87.9534021,"501 E Lincoln Hwy","New Lenox",IL,60451,walmart-icon.png
9292,5646,"Chicago Neighborhood Market",walmart,41.8505531,-87.6899892,"2551 W Cermak Rd",Chicago,IL,60608,walmart-icon.png
9296,3004,"Cicero Supercenter",walmart,41.8308636,-87.7472666,"3320 South Cicero Avenue",Cicero,IL,60804,walmart-icon.png
9300,1892,"Hodgkins Supercenter",walmart,41.777587,-87.863305,"9450 Joliet Rd",Hodgkins,IL,60525,walmart-icon.png
9304,1479,"Valparaiso Supercenter",walmart,41.454783,-87.033847,"2400 Morthland Dr",Valparaiso,IN,46383,walmart-icon.png
9309,3790,"Lockport Supercenter",walmart,41.5922214,-88.0228929,"16241 S Farrell Rd",Lockport,IL,60441,walmart-icon.png
9312,2204,"Forest Park Supercenter",walmart,41.86174,-87.8176469,"1300 Des Plaines Ave","Forest Park",IL,60130,walmart-icon.png
9316,5645,"Chicago Neighborhood Market",walmart,41.934104,-87.644651,"2844 N Broadway St",Chicago,IL,60657,walmart-icon.png
9320,5402,"Chicago Supercenter",walmart,41.911684,-87.742835,"4650 W North Ave",Chicago,IL,60639,walmart-icon.png
9325,1307,"Bourbonnais Supercenter",walmart,41.190112,-87.846595,"2080 No. St. Route 50",Bourbonnais,IL,60914,walmart-icon.png
9327,2215,"Darien Supercenter",walmart,41.748743,-87.999849,"2189 75th St",Darien,IL,60561,walmart-icon.png
9332,5617,"Chicago Supercenter",walmart,41.9347406,-87.7429913,"4626 W Diversey Ave",Chicago,IL,60639,walmart-icon.png
9336,1596,"Bolingbrook Supercenter",walmart,41.695929,-88.06511,"200 South Bolingbrook Drive",Bolingbrook,IL,60440,walmart-icon.png
9340,4531,"Romeoville Supercenter",walmart,41.607286,-88.126922,"420 Weber Road",Romeoville,IL,60446,walmart-icon.png
9346,1256,"Joliet Supercenter",walmart,41.51903,-88.14233,"2424 W Jefferson St",Joliet,IL,60435,walmart-icon.png
9349,1933,"Northlake Store",walmart,41.904616,-87.908666,"137 W North Ave",Northlake,IL,60164,walmart-icon.png
9354,1737,"Villa Park Supercenter",walmart,41.871911,-87.962802,"900 South Route 83","Villa Park",IL,60181,walmart-icon.png
9358,1487,"Michigan City Supercenter",walmart,41.667118,-86.887953,"5780 Franklin St","Michigan City",IN,46360,walmart-icon.png
9363,1848,"Glen Ellyn Supercenter",walmart,41.8285902,-88.0568914,"3s100 Route 53","Glen Ellyn",IL,60137,walmart-icon.png
9367,1998,"Skokie Supercenter",walmart,42.012834,-87.719145,"3626 Touhy Ave",Skokie,IL,60076,walmart-icon.png
9372,2956,"Shorewood Supercenter",walmart,41.547297,-88.203464,"1401 Il Route 59",Shorewood,IL,60431,walmart-icon.png
9377,2816,"Niles Store",walmart,42.014975,-87.768713,"5630 W Touhy Ave",Niles,IL,60714,walmart-icon.png
9382,4323,"Kankakee Supercenter",walmart,41.080522,-87.86108,"505 Riverstone Pkwy",Kankakee,IL,60901,walmart-icon.png
9387,5038,"Plainfield Supercenter",walmart,41.653333,-88.207224,"12690 S Route 59",Plainfield,IL,60585,walmart-icon.png
9392,1401,"Naperville Supercenter",walmart,41.745338,-88.198078,"2552 W. 75th St",Naperville,IL,60564,walmart-icon.png
9396,5442,"Addison Supercenter",walmart,41.949795,-88.033948,"1050 N Rohlwing Rd",Addison,IL,60101,walmart-icon.png
9401,3725,"Niles Supercenter",walmart,42.056567,-87.835428,"8500 W Golf Rd",Niles,IL,60714,walmart-icon.png
9405,1553,"Bloomingdale Supercenter",walmart,41.936421,-88.102649,"314 West Army Trail Road",Bloomingdale,IL,60108,walmart-icon.png
9410,6167,"Des Plaines Neighborhood Market",walmart,42.04599,-87.938222,"727 W. Golf Road","Des Plaines",IL,60016,walmart-icon.png
9415,1897,"Elk Grove Village Supercenter",walmart,42.001684,-88.043323,"801 Meacham Rd","Elk Grove Village",IL,60007,walmart-icon.png
9418,3400,"Oswego Supercenter",walmart,41.703624,-88.302559,"2300 Us Highway 34",Oswego,IL,60543,walmart-icon.png
11458,2332,"Saint Albans Store",walmart,44.841719,-73.0897182,"700 Tuckers Way","Saint Albans",VT,05478,walmart-icon.png
11459,1994,"Plattsburgh Supercenter",walmart,44.692173,-73.486997,"25 Consumer Sq",Plattsburgh,NY,12901,walmart-icon.png
11460,3334,"Malone Supercenter",walmart,44.845175,-74.329384,"3222 State Route 11",Malone,NY,12953,walmart-icon.png
